time,from,to,message
2021-11-28 04:53:18,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,有域名吗？
2021-11-28 04:53:34,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,没有 你找哈嘛 找不到 我再问一下
2021-11-28 05:21:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-11-28 11:34:00,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,https://m.guancha.cn/XiangGangTianQi
2021-11-28 11:34:07,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,是不是这个？
2021-11-28 11:34:12,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,一搜有好多
2021-11-28 12:30:43,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我确认一下
2021-11-29 03:18:52,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,只知道叫🇭🇰选举观察者网站
2021-11-29 03:18:56,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你看看是不是这个
2021-11-29 03:30:15,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你手里还有没有啥目标
2021-11-29 03:40:31,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,什么类型的目标
2021-11-29 03:40:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,qb
2021-11-29 03:50:06,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,qb目前没啥好东西[破涕为笑]
2021-11-30 06:22:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,越南vitta
2021-11-30 06:22:36,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你那里有着方面的东西没
2021-11-30 07:32:06,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,没有
2021-11-30 10:36:12,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,越南社科院的小样，有的话给我搞一份
2021-11-30 10:36:19,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,湖南AQ的感兴趣
2021-11-30 16:24:01,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,👌
2021-12-01 14:10:27,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,沛哥，忙不忙？
2021-12-01 14:10:42,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你说
2021-12-01 14:11:46,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,菲那个，按月付的这种方式
2021-12-01 14:11:54,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,合同怎么签？
2021-12-01 14:12:02,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,直接签一年
2021-12-01 14:12:22,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,看你咋操作
2021-12-01 14:12:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你那边拿公司签 还是直接跟我这边签
2021-12-01 14:13:08,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你那边儿方便不嘛
2021-12-01 14:13:55,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,尽量不签合同 直接付
2021-12-01 14:20:22,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,
2021-12-02 02:30:17,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,沛哥，确认一件事
2021-12-02 02:30:36,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,棒子的邮箱价格，你那里多少
2021-12-02 02:31:11,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,5w
2021-12-02 02:31:26,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,之前水了的那个客户，约我下午聊这事，价格没问题就可以之前走货了
2021-12-02 02:31:33,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你方便电话吗？
2021-12-02 02:31:53,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我在老王办公室
2021-12-02 02:31:56,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,打字
2021-12-02 02:32:26,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,5个w多少个箱子？
2021-12-02 02:32:47,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,一个月更新两次
2021-12-02 02:33:19,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,可以选
2021-12-02 02:33:25,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,8-10
2021-12-02 02:34:52,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,5是你的成本价，还是有你自己的利润
2021-12-02 02:35:03,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,成本价
2021-12-02 02:35:06,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,……
2021-12-02 02:35:15,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,已经降价了 之前更贵
2021-12-02 02:35:34,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,确实是不便宜[呲牙]
2021-12-02 02:35:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,这是山东客户告诉我的一个渠道 不是自家兄弟 不是很熟…
2021-12-02 02:35:54,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,能不能按个来
2021-12-02 02:36:01,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我沟通哈
2021-12-02 02:36:03,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,一个箱子多少钱
2021-12-02 02:36:43,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,客户目前给我说的是有20个左右想要
2021-12-02 02:37:01,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我先沟通
2021-12-02 02:38:24,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-12-02 04:07:15,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,现在是这样 每周大概就20多三十封
2021-12-02 04:09:09,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,这么少[捂脸]
2021-12-02 04:09:17,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,没法选箱子哇？
2021-12-02 04:09:37,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,对的
2021-12-02 04:09:44,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,现在是这个情况
2021-12-02 04:09:48,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,之前丢过一次
2021-12-02 04:11:31,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,价格呢
2021-12-02 04:11:35,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,还是这么多哇
2021-12-02 04:14:21,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,4w
2021-12-02 04:15:09,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,有点儿蛋疼了，我以为还可以选箱子[捂脸]
2021-12-06 04:52:14,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,沛哥，棒子邮胡的，能不能看一下这些邮箱有没有数据[抱拳]
2021-12-06 04:52:34,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我去跟那边说一下
2021-12-06 04:52:42,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,不敢保证啊
2021-12-06 04:52:49,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,客户要看最新的数据，之前的小样是九月份的
2021-12-06 04:53:26,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我跟客户说了之前的情况，看看这些邮箱那些里面有数据，脱一下最新的[抱拳]
2021-12-06 04:53:56,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,没有数据的就不管，有的就给一部分最新的，不用给太多
2021-12-06 04:54:02,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,他们验货
2021-12-06 04:55:38,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,还有之前hk那个观察者，搞不了
2021-12-06 04:55:59,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,👌
2021-12-07 08:29:32,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,沛哥，邮箱的事情能干嘛？
2021-12-07 08:34:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我转过去了
2021-12-07 08:34:46,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,还没回复我
2021-12-07 08:37:59,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,[OK][OK]
2021-12-07 08:38:17,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,客户兴趣比较大，一直在催
2021-12-07 09:39:44,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,等那边回复一下 应该在服务器找
2021-12-07 09:41:56,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,好的
2021-12-08 08:04:37,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,上次那个美国数据是哪个组织获取的？能大概说一下吗
2021-12-08 08:12:54,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,数据出口好像是一个叫Tula的组织
2021-12-08 08:13:02,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,毛子的
2021-12-08 08:13:21,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722, 
2021-12-08 08:13:37,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,这个组织，他们是出口
2021-12-08 08:14:13,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我这边儿是在控的一台目标机器里面找到的
2021-12-09 05:39:11,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,出差了？
2021-12-09 05:41:39,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,没来公司
2021-12-09 05:41:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,下午来
2021-12-09 05:48:21,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,咋了
2021-12-09 05:48:43,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,没啥，公司没看到你，以为你出差了
2021-12-09 05:49:03,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,没有 出啥子差
2021-12-09 05:49:08,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,这周就没去公司了
2021-12-09 05:49:12,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,不想去
2021-12-09 05:49:22,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,晚上我不加班的话，一起吃饭嘛[呲牙]
2021-12-09 05:49:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,搓个jio
2021-12-09 05:49:42,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,看情况吧
2021-12-09 06:39:04,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,在哪儿
2021-12-09 06:39:05,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,来抽烟
2021-12-09 06:39:31,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,三楼
2021-12-09 06:39:34,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,马上下来
2021-12-09 08:58:24,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,晚上吃啥
2021-12-09 08:58:27,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,火锅？
2021-12-09 08:58:41,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,有啥推荐的没嘛，
2021-12-09 08:59:06,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,陈静发的
2021-12-09 08:59:09,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-12-09 09:59:58,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,在哪儿
2021-12-09 10:08:30,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,
2021-12-09 10:08:51,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,等我会儿
2021-12-12 09:04:43,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,沛哥，棒子的东西有回复不？
2021-12-12 09:14:54,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21, 
2021-12-12 09:15:10,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,刚问了
2021-12-12 09:15:23,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,那能不能给最新的一个星期的数据嘛，
2021-12-12 09:15:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,上次给的太老了
2021-12-12 09:15:40,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,9月份的，客户想看最新的
2021-12-12 09:15:48,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,拖几份就行了
2021-12-12 09:15:49,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,嗯呢
2021-12-14 03:16:13,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你项目咋样
2021-12-14 03:16:20,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,
2021-12-14 03:16:27,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我项目又废了
2021-12-14 05:05:54,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,[捂脸][捂脸]
2021-12-14 05:06:10,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我的还行，中了。不过也一波三折
2021-12-14 05:06:32,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你项目咋回事，这次又是啥原因
2021-12-14 05:10:10,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,陪标公司没邮寄出去！
2021-12-14 05:10:48,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,老王找的陪标公司？
2021-12-14 05:11:00,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,嗯呢
2021-12-14 05:11:18,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21, 
2021-12-14 05:11:44,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,哎 昨天刚去了安恒聊了一下！实在不想干了
2021-12-14 05:16:27,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我觉得你可以溜了
2021-12-14 05:16:48,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,老王这话，明显对你意见也很大
2021-12-14 05:17:19,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,公司这么多年 除了我们三个 有过业绩？
2021-12-14 05:17:59,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,老王装着看不见啊[破涕为笑]
2021-12-14 05:18:26,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你们拿这份薪资，是自己付出得来的
2021-12-14 05:18:45,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,在老王那里成了他申请的福利[捂脸]
2021-12-14 05:40:29,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,😂
2021-12-14 08:38:50,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21, 
2021-12-14 08:39:10,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,3qa1ac
2021-12-14 08:39:14,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,棒子
2021-12-14 08:39:32,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,[OK][OK]
2021-12-14 08:40:11,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,我没打开看
2021-12-14 08:40:19,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,你看一下 应该是最新的
2021-12-14 08:40:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-12-14 08:40:30,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我先看看
2021-12-17 02:18:04,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,7.5w那个数据 下周五投标
2021-12-17 02:18:09,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,单一来源
2021-12-17 02:41:54,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,[OK][OK][OK]
2021-12-17 02:42:10,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,招标文件给我，我让人来做标书
2021-12-17 02:42:21,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,老赵做
2021-12-17 02:42:28,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,他的公司投
2021-12-17 02:42:34,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,山东aq厅的
2021-12-17 02:42:40,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,只能他投 谁也不行
2021-12-17 02:43:21,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的嘛
2021-12-17 02:43:32,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,有没有老赵的东西嘛
2021-12-17 02:43:45,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,没他的东西，让他做不合适吧[破涕为笑]
2021-12-17 02:43:59,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,没有
2021-12-17 02:47:44,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,标书可以你来做 到时候商务部分他填进去盖章邮寄
2021-12-17 02:49:41,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,那边马上发我
2021-12-17 02:55:35,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,
2021-12-17 02:55:51,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,听说权博又辞职了？跟到赖总
2021-12-17 02:55:59,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,嗯嗯
2021-12-17 02:56:09,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,西北大区总监
2021-12-17 02:56:22,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,20号入职
2021-12-17 02:56:42,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,[擦汗]
2021-12-17 02:57:15,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,权博的想法很奇怪
2021-12-17 02:57:31,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我上次回去，他约我喝了个茶，聊了几句
2021-12-17 02:57:44,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,感觉他被赖洗脑了
2021-12-17 03:00:07,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,...
2021-12-17 03:00:19,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,招标文件.zip
2021-12-17 03:00:43,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,今天好日子1217***
2021-12-17 03:03:04,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,1：内容不能体现任何具体东西，报价文件分别用某方向电子数据a  某方向电子数据b  某方向电子数据c代替  报价文件需注明主要字段 数据量 更新时间
2021-12-17 03:05:18,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,电子数据c  主要字段：姓名  出生日期 时间  身份证号 护照号 出入记录  2300w  更新截止时间 2020.3-2021.10.25
2021-12-17 03:05:34,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,a  b你自己填
2021-12-17 03:06:07,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,[OK]
2021-12-17 03:06:51,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,预算应该是11w  报价10.8w  c数据2.8w  a b一共8w
2021-12-17 03:07:49,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,留一点砍价空间 单一来源砍的狠
2021-12-17 03:09:07,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-12-17 03:09:25,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,或者 a b8.3   c2.5
2021-12-17 03:14:45,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,如果到时候砍价 不超过5000 都是、
2021-12-17 03:14:52,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,都是c那边承担
2021-12-17 03:14:59,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,c那边2w成本
2021-12-17 03:16:12,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,这个不影响，大家均摊嘛，本来利润就低，赚点小钱。不能让一家吃亏
2021-12-17 03:21:59,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,不用c管那边 那边还欠我4.5w   把利润多挪一点到这边儿吧！我拿1.3吧   剩下7就当枣庄那个站点先补兄弟那边幸苦费。[抱拳]
2021-12-17 03:24:10,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,要的
2021-12-17 03:26:12,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,周一上班我把标书发给你，已经让他们在做了
2021-12-17 03:26:25,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,他如果不付款给我 那2w就我们的了！
2021-12-17 03:27:04,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,你不给钱，他不会给你数据的嘛
2021-12-17 03:27:34,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,这个我有办法
2021-12-17 03:28:54,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,权博还是做我们这行吗？还是换了个行业
2021-12-17 03:33:13,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,全是吧
2021-12-17 03:47:28,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,算是吧
2021-12-17 03:47:37,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,主要做零信任
2021-12-20 07:20:47,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,新建文件夹.zip
2021-12-20 07:21:04,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,我这儿有的Linux资料
2021-12-20 07:21:13,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,都在压缩包里面
2021-12-20 07:21:18,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,ok
2021-12-20 07:21:35,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,密码
2021-12-20 07:21:50,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,没有‘’
2021-12-20 07:22:05,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,标书后天必须给到老赵 周四就要寄给用户
2021-12-20 07:22:17,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,今晚肯定给你
2021-12-20 07:22:21,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,👌
2021-12-20 07:22:35,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,有几个字段和起止时间在确认
2021-12-20 14:16:26,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,SD投标书.zip
2021-12-20 14:16:31,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,密码你手机
2021-12-20 14:17:21,wxid_zb45i0rc71yk21,wxid_hlmnhsq64tt722,商务部分，能做的我都做了。有些东西让老赵确认一下加不加，格式里面我留了的，不需要就删除了
2021-12-20 14:18:31,wxid_hlmnhsq64tt722,wxid_zb45i0rc71yk21,👌
2021-11-25 08:47:37,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,"利来国际：
https://gd9189.com/deposit

15096047853
密码：yy123456zz
提款密码：618618   验证：恭喜发财

利来国际备用网址：w81518.com, w66588.com。下载利来APP享更多优惠，游戏更顺畅！

网址：https://www.57w66.com/
网址：https://www.w66369.com/
网址：https://www.w81519.com/"
2021-11-25 09:05:16,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-25 09:05:52,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,收到
2021-11-25 09:06:40,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,[抱拳]
2021-11-25 09:21:31,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,korea邮箱有小样的也可以给我发一份，目前国a也有预算，针对你手上的只要能给国a的都可以整理出来给我，和兵
2021-11-25 09:22:00,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,Ok
2021-11-25 09:22:49,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,你刚刚给的那个，登录需要验证码
2021-11-25 09:22:58,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,可以接收吗？
2021-11-25 09:23:33,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,不需要接收，是直接展示出来
2021-11-25 09:23:49,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,显示出来验证码
2021-11-25 09:24:16,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,这个账户是ga注册的，没事
2021-11-25 09:27:34,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,要的
2021-11-25 09:30:15,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-25 09:32:00,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,是局方自己注册的账户
2021-11-25 09:35:02,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,Ok
2021-11-25 09:35:14,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,那我们自己注册一个就行了
2021-11-25 09:35:20,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,👌
2021-11-25 12:38:29,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,一将功成万骨枯@20211125
2021-11-25 12:38:33,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,1125.zip
2021-11-25 12:38:52,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,衡阳的案源
2021-11-25 12:46:43,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-25 13:11:51,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,1.越南社科院   可更新   2.菲律宾 wj文件服务器 ，每周更新新增文件约1.8-2个g
2021-11-25 13:15:56,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,这两个的小样有么
2021-11-25 13:16:30,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,小样明天发你
2021-11-25 13:16:35,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,👌
2021-11-26 03:08:05,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,和兵，数据列表有最新的么
2021-11-26 03:27:40,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-26 08:12:06,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,万里长城万里长@20211126
2021-11-26 08:14:35,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-28 08:59:50,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-28 12:58:33,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,万里长城万里长@一将功成万骨枯#wwaxXwxwq
2021-11-28 13:00:37,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,收到
2021-11-28 13:04:10,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,菲外交的小样在钉钉
2021-11-28 13:04:26,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,越南的我会尽快弄好发你
2021-11-28 13:04:31,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,👌
2021-11-29 06:08:46,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,
2021-11-29 13:00:12,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,那个菠菜站，客户有兴趣吗？
2021-11-29 13:12:39,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,哪个
2021-11-29 13:16:13,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,
2021-11-29 13:37:19,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,客户还在评估，我明天问下
2021-11-29 13:39:18,wxid_blw54o1q0q5w22,wxid_zb45i0rc71yk21,给的那个利来的站有进展么
2021-11-29 13:39:57,wxid_zb45i0rc71yk21,wxid_blw54o1q0q5w22,暂时没有
